"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif","cluster"
"ENST00000552367",0.609779550710043,2.94521182198518,4.08320143578948,0.00329696866749843,0.039254286941537,-1.84526761095685,FALSE,"D"
"ENST00000428278",0.420643303916182,3.72429984852042,4.08299143395942,0.00329794697179589,0.039254286941537,-1.84557568771548,FALSE,"D"
"ENST00000397764",0.307153442986633,5.16641059583189,4.07823877008264,0.00332017097363429,0.0393918228433565,-1.85254955020539,FALSE,"D"
"ENST00000376387",0.333406553829999,5.93808858080633,4.07642317321942,0.0033287032708897,0.0394676885574147,-1.85521449669481,FALSE,"D"
"ENST00000438382",0.569401714017354,6.93312044669366,4.06982306769162,0.00335991878276371,0.0396390527823732,-1.86490597021953,FALSE,"D"
"ENST00000375527",-0.335605095979543,2.99509956148078,-4.06456001689305,0.00338503559826085,0.0398540447573301,-1.87263839162317,FALSE,"B"
"ENST00000225831",1.64491999894169,5.58646640030595,4.06104816141315,0.00340190714712294,0.0400016610465201,-1.877800071105,TRUE,"D"
"ENST00000541505",0.545349092274865,2.80756681243425,4.0560960388831,0.00342585136908745,0.040180839977588,-1.88508148424795,FALSE,"D"
"ENST00000476587",1.87491517399224,3.15791856307062,4.05283003587475,0.0034417418003151,0.0402648893381603,-1.88988551273282,TRUE,"D"
"ENST00000564421",-0.746581905635616,3.11822224799273,-4.04914502408612,0.00345976580496305,0.0403789479153501,-1.89530760578471,FALSE,"B"
"ENST00000398129",0.265671900569421,5.57406839131408,4.04784111455594,0.00346616765681669,0.0404061344809629,-1.8972266070587,FALSE,"D"
"ENST00000412615",0.270620415523764,4.50617147498345,4.04372465993158,0.00348646182188601,0.040569634531038,-1.90328642186041,FALSE,"D"
"ENST00000446759",-0.618255598888322,2.70091482922644,-4.04148866324362,0.00349753865605028,0.0406343997038038,-1.90657898312998,FALSE,"B"
"ENST00000409000",-0.444585999423659,6.17590604132139,-4.03875387580745,0.00351113773805136,0.0407411148850825,-1.91060694454467,FALSE,"B"
"ENST00000614556",0.243547161527268,5.67774684624511,4.03557961626278,0.00352699324860985,0.0408673008340828,-1.91528345313981,FALSE,"D"
"ENST00000202834",0.297721803198172,5.99995976799779,4.02710768527858,0.00356968764280994,0.0411875022336964,-1.92777145641062,FALSE,"D"
"ENST00000443358",-0.482030781225213,5.15011051954251,-4.02333453731224,0.00358888040583933,0.0413056865163341,-1.93333635286957,FALSE,"B"
"ENST00000354775",0.256644291309499,5.97780740248569,4.00604958979869,0.00367822741233529,0.0418476264965981,-1.95885378570144,FALSE,"D"
"ENST00000333598",0.823942371149956,6.7658432046434,4.00459824197999,0.00368583720727309,0.0418476264965981,-1.96099820156924,FALSE,"D"
"ENST00000323116",0.375477612674809,3.11111360160731,3.98961975101108,0.00376536561416345,0.0425412574070204,-1.98314583471032,FALSE,"D"
"ENST00000329478",0.287674528811164,3.88056772683528,3.98457300461196,0.00379257355758234,0.0427440173666225,-1.99061482039554,FALSE,"D"
"ENST00000427865",0.808475330452215,2.74989549859731,3.97677793701637,0.0038350126248133,0.0430959269547647,-2.00215784742028,FALSE,"D"
"ENST00000338910",-0.410683426012139,3.39469012090899,-3.97172232201536,0.00386280870952109,0.0432376941329819,-2.00964855784538,FALSE,"B"
"ENST00000342505",0.23754417032073,4.94821217977358,3.96962404276613,0.00387440842547264,0.0433225039022716,-2.01275848856886,FALSE,"D"
"ENST00000261893",0.420336971618693,3.80063219266309,3.96897635087813,0.00387799652349403,0.0433363764044935,-2.01371857195656,FALSE,"D"
"ENST00000262056",-0.288818247974356,6.14739007033423,-3.96319954416154,0.0039101567527264,0.0434353261868561,-2.02228406449683,FALSE,"B"
"ENST00000579456",0.329566455000796,5.96390717336929,3.96258619299651,0.0039135880800018,0.0434353261868561,-2.02319376179141,FALSE,"D"
"ENST00000261811",0.771294383603733,3.17899108119288,3.95699251658421,0.0039450303902584,0.0436560888373048,-2.03149235572458,FALSE,"D"
"ENST00000323249",-0.663614908488263,2.49811129408944,-3.95124872309448,0.00397759793996494,0.0438914737415976,-2.04001793309534,FALSE,"B"
"ENST00000264896",0.463216679615719,4.09937817386654,3.94286917814358,0.00402562720391327,0.0442550219902679,-2.05246353581756,FALSE,"D"
"ENST00000437799",-0.619065847035551,3.57185874251848,-3.93822490014455,0.00405251379118544,0.0443207684236223,-2.05936533674473,FALSE,"B"
"ENST00000468404",0.220564511364966,3.80134817119837,3.93704677967262,0.00405936464335891,0.0443694083369146,-2.06111657352841,FALSE,"D"
"ENST00000414002",-0.267323842546037,8.54642026003167,-3.93634476016408,0.00406345282366611,0.0443799978425304,-2.06216018811325,FALSE,"B"
"ENST00000547197",0.704564993742194,5.23095779266758,3.9278186021336,0.00411345751171402,0.0447464502684484,-2.07484020201968,FALSE,"D"
"ENST00000378427",-0.616416144405481,2.86254796082579,-3.92766907492495,0.00411434031629604,0.0447464502684484,-2.07506266164755,FALSE,"B"
"ENST00000379389",0.439940350016268,4.54401839411711,3.92712967804074,0.00411752658465571,0.0447464502684484,-2.07586517537214,FALSE,"D"
"ENST00000523496",-0.414765304002071,2.75405335384451,-3.91973794481408,0.00416145704620883,0.0449267008947726,-2.08686638454208,FALSE,"B"
"ENST00000341255",-0.288681969366234,3.39630101571954,-3.91386877375666,0.0041966954706247,0.0451069312641192,-2.09560658326039,FALSE,"B"
"ENST00000570904",0.48387660674876,3.83761316764553,3.90675368126813,0.00423984261684166,0.045344516063895,-2.10620813568313,FALSE,"D"
"ENST00000000412",0.275393583909752,6.73867947241571,3.89681407927821,0.00430091358270404,0.0458689576258228,-2.12102914210313,FALSE,"D"
"ENST00000504170",0.392477444662648,3.80406803096144,3.87816526814594,0.00441804623669437,0.0465151867649856,-2.14887064970877,FALSE,"D"
"ENST00000255759",0.274285985853036,5.13170715911296,3.87698400532515,0.00442557958426371,0.0465210800936172,-2.15063569497897,FALSE,"D"
"ENST00000423083",0.492683878133249,5.38721194745543,3.87580769438509,0.00443309498586683,0.0465253919527989,-2.15239351746483,FALSE,"D"
"ENST00000409592",0.487387634453544,3.80253494401932,3.85159439005805,0.00459085884308263,0.0475066396312491,-2.18861565136701,FALSE,"D"
"ENST00000291295",0.360483047154102,7.8625666329965,3.84539280672943,0.00463222267119957,0.0477740015268242,-2.19790486238811,FALSE,"D"
"ENST00000188790",0.926749328024859,3.13217392035816,3.83179919959027,0.00472428825083385,0.0485018226062863,-2.21828326880287,FALSE,"D"
"ENST00000367262",0.249821248671318,4.36893149618664,3.83144597127242,0.00472670643490554,0.0485018226062863,-2.2188131068857,FALSE,"D"
"ENST00000369780",-0.278797681495269,3.25479117960917,-3.82543359558346,0.00476807002709067,0.0486923201614753,-2.22783397734978,FALSE,"B"
"ENST00000501122",0.398737895392377,3.04792098173052,3.81937329862316,0.00481015428933379,0.0489797343272979,-2.23693129218002,FALSE,"D"
"ENST00000426263",0.269232385862776,4.88303923238816,3.81391199445269,0.0048484184456409,0.0491560797112979,-2.24513333591585,FALSE,"D"
"ENST00000395319",-0.521102281602357,2.85841938281228,-3.80826579776029,0.00488831951900269,0.0493129031728513,-2.25361693332865,FALSE,"B"
"ENST00000227880",0.382706370263265,3.39565626290754,3.80641541089238,0.00490147206761837,0.0493129031728513,-2.25639805575753,FALSE,"D"
"ENST00000257497",0.529420563551209,6.3882228147175,3.80551892059288,0.00490785788405369,0.0493129031728513,-2.25774562785959,FALSE,"D"
"ENST00000262096",0.431526544781854,2.98863931758476,3.79353752784754,0.00499405956739573,0.0498892498234267,-2.27576510110583,FALSE,"D"
"ENST00000521180",0.345661133874086,4.09875306784244,3.79173752193442,0.0050071487705507,0.0499389375759786,-2.2784737479022,FALSE,"D"
