"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"ENST00000598968",-0.212803779005621,3.24908176121278,-1.70887095326153,0.124884865274827,0.337209228877955,-5.52674837681639,FALSE
"ENST00000587434",0.42166694589888,2.43474653867249,1.70873091007518,0.124911561477951,0.33723063981503,-5.52694380229853,FALSE
"ENST00000403662",0.219218922479154,2.83023456257482,1.70863771955372,0.124929329163913,0.33723063981503,-5.52707384233013,FALSE
"ENST00000482111",0.343488430846696,5.26505385759169,1.70769387412118,0.125109414529372,0.337667383278762,-5.52839071696658,FALSE
"ENST00000381756",-0.228195332690456,3.28259732765034,-1.70740777557208,0.125164049502198,0.337731636828065,-5.52878982079733,FALSE
"ENST00000078527",0.191570584840285,2.54680147984211,1.7073247127725,0.12517991577611,0.337731636828065,-5.52890568646967,FALSE
"ENST00000553389",-0.16965359161773,2.71225356729678,-1.70727312533217,0.125189770709424,0.337731636828065,-5.52897764531196,FALSE
"ENST00000308330",0.232621110574234,3.12747128709548,1.70718609273847,0.125206398486067,0.337731636828065,-5.52909904395809,FALSE
"ENST00000296684",0.127901353721248,6.33923788358469,1.70693349191084,0.125254670038178,0.337812485547815,-5.52945137135659,FALSE
"ENST00000495469",-0.282287146429213,3.71666276931776,-1.70658403021818,0.125321479940755,0.337843825757193,-5.52993875985962,FALSE
"ENST00000583406",-2.38675119829931,1.35463111562604,-1.70652438794062,0.125332885616459,0.337843825757193,-5.53002193728842,FALSE
"ENST00000375429",0.358292382363463,3.94418073387899,1.70649658548045,0.125338202741332,0.337843825757193,-5.53006071027684,FALSE
"ENST00000402868",0.215318192722854,3.74674160765812,1.70645219664599,0.125346692386257,0.337843825757193,-5.53012261381571,FALSE
"ENST00000372521",0.228008179105369,3.75907394309816,1.70630828483585,0.125374220090961,0.337843825757193,-5.53032330436478,FALSE
"ENST00000330133",-0.137523432863142,5.71161954355244,-1.70629849527593,0.125376092858595,0.337843825757193,-5.53033695599355,FALSE
"ENST00000604354",-0.391474927493012,2.8142915575319,-1.7059106737,0.125450304954308,0.337994465814577,-5.53087774705332,FALSE
"ENST00000370274",0.372785414325892,2.60545701309212,1.70560430325791,0.125508959621209,0.338056171859875,-5.53130491916644,FALSE
"ENST00000376016",0.125205675468501,5.51262720644092,1.70559974944346,0.125509831641167,0.338056171859875,-5.53131126827516,FALSE
"ENST00000577678",-0.161982466351211,5.7075032894495,-1.70488881652836,0.125646038574183,0.338373671497883,-5.53230238142108,FALSE
"ENST00000517777",0.949496651616241,1.61092681068275,1.70462243809737,0.125697108991018,0.338461833296846,-5.53267369014524,FALSE
"ENST00000621786",0.543237608155635,3.64889144446333,1.70431256654073,0.125756542146932,0.338565380182401,-5.53310559022484,FALSE
"ENST00000616008",2.37514927802884,2.20800645089975,1.70405444566646,0.125806069416921,0.338565380182401,-5.53346533181578,FALSE
"ENST00000350721",-0.200262221721572,2.46689697026212,-1.70404689957967,0.125807517603516,0.338565380182401,-5.53347584836818,FALSE
"ENST00000296443",-0.247441645217062,2.60692578611494,-1.70393765588901,0.125828484536345,0.338565380182401,-5.53362809263734,FALSE
"ENST00000369558",0.326733758766129,3.33402662896546,1.7038781858448,0.125839899868028,0.338565380182401,-5.53371096939122,FALSE
"ENST00000303731",0.153771360876155,6.41663376731495,1.70382698910389,0.125849727899139,0.338565380182401,-5.53378231547641,FALSE
"ENST00000307771",0.174281007711792,2.95502511301475,1.70367243555383,0.12587940122874,0.338565380182401,-5.53399769007167,FALSE
"ENST00000322897",-0.252708470334614,2.83930390743154,-1.70357024052304,0.125899025602029,0.338565380182401,-5.534140096588,FALSE
"ENST00000389834",0.220726008683742,4.26856344843045,1.70356194131874,0.125900619411309,0.338565380182401,-5.53415166116918,FALSE
"ENST00000576885",-0.426271013605466,3.38190529401669,-1.70317326460564,0.125975283218517,0.338716822530884,-5.53469323559189,FALSE
"ENST00000463074",2.03379033949077,2.64903753607383,1.70304756528113,0.125999438507886,0.338732435458581,-5.53486837008238,FALSE
"ENST00000616937",1.09358413354934,2.88551373887403,1.70266638332184,0.126072715397757,0.338833963240364,-5.53539942646014,FALSE
"ENST00000446480",-0.358795186017297,3.37213588177132,-1.70266015922552,0.126073912220251,0.338833963240364,-5.53540809730303,FALSE
"ENST00000542794",0.296197360504606,2.91977720154315,1.70229503910066,0.126144139045721,0.338973355301756,-5.53591672319268,FALSE
"ENST00000523282",0.426755343641446,3.64996781476734,1.70206609326989,0.12618819271443,0.339042384762203,-5.53623562700396,FALSE
"ENST00000369705",0.33768802740243,3.11949480060083,1.70195825705657,0.126208947449112,0.339048803675503,-5.53638582749126,FALSE
"ENST00000238497",0.149018155982357,4.80000764329979,1.70168630017597,0.126261303755592,0.339140103103737,-5.53676460476285,FALSE
"ENST00000304658",0.124141331785825,5.59136088112143,1.70141169456301,0.126314190380121,0.339210018566111,-5.53714704217628,FALSE
"ENST00000361778",0.164162676929805,3.16264895028038,1.70136034571302,0.126324081991334,0.339210018566111,-5.5372185513991,FALSE
"ENST00000373627",0.224080755746408,4.60682660690423,1.70112838366212,0.126368775048914,0.339239879564412,-5.53754157273843,FALSE
"ENST00000436774",-0.264726497757747,3.55969481260878,-1.70111188491483,0.126371954485914,0.339239879564412,-5.53756454746111,FALSE
"ENST00000406938",0.460379082375499,2.15444488489377,1.70067142985548,0.126456860971322,0.339374747624402,-5.53817784804057,FALSE
"ENST00000599840",-0.234843653513291,2.92008436238569,-1.70066053658121,0.126458961535576,0.339374747624402,-5.5381930151565,FALSE
"ENST00000264954",0.161503373496189,4.271768861853,1.7005621557318,0.126477933905162,0.339376328171975,-5.53832999243947,FALSE
"ENST00000510864",-0.289520597170321,2.80575162647912,-1.7003234787433,0.12652397279193,0.339450524881823,-5.53866229080426,FALSE
"ENST00000373563",0.115026439374937,4.08660105791719,1.70004435418749,0.126577833359297,0.339545681727112,-5.53905087440256,FALSE
"ENST00000550552",0.72600681202328,2.55066621009531,1.6993983412876,0.126702570975574,0.339787883955695,-5.53995010644268,FALSE
"ENST00000264933",0.11477655713264,7.70555028754907,1.69938610707982,0.126704934356265,0.339787883955695,-5.53996713456199,FALSE
"ENST00000390316",-0.324429133918776,2.9439925199896,-1.69908433570427,0.126763242878633,0.339894876802099,-5.54038713515519,FALSE
"ENST00000040663",-0.214060456623465,3.11900946074353,-1.69850833309663,0.126874607497008,0.340045233619899,-5.54118870847647,FALSE
"ENST00000268719",0.183120554161823,2.47611276074858,1.69849417665131,0.126877345649834,0.340045233619899,-5.54120840716581,FALSE
"ENST00000408618",2.07349223523872,1.86102141678774,1.69845929163838,0.126884093374777,0.340045233619899,-5.54125694931907,FALSE
"ENST00000490426",0.462003218185534,2.32958155773905,1.69841326437693,0.126892996826146,0.340045233619899,-5.54132099507998,FALSE
"ENST00000278856",-0.1566467410753,5.12491767399674,-1.69825680088437,0.126923267233807,0.340076986415575,-5.54153870389949,FALSE
"ENST00000451442",1.76777912167712,1.74970581827038,1.6980444234375,0.12696436578987,0.340137738622375,-5.5418341981787,FALSE
"ENST00000428423",0.251817818986037,4.33439684720814,1.69782930696212,0.12700600693929,0.340179483879664,-5.54213348560873,FALSE
"ENST00000358157",0.257267559396307,3.36076453604303,1.6977735505811,0.127016802035779,0.340179483879664,-5.54221105546368,FALSE
"ENST00000442547",-0.231904210872761,2.96924137220044,-1.69741175557547,0.127086870457176,0.340243337798093,-5.54271436560204,FALSE
"ENST00000451270",0.169399039490216,9.0175335139332,1.69733720748134,0.127101312541018,0.340243337798093,-5.54281806666784,FALSE
"ENST00000392129",0.168984421083042,4.93880490757266,1.69729629752067,0.127109238607609,0.340243337798093,-5.54287497406735,FALSE
"ENST00000438665",0.477775377829082,2.96925381955386,1.69719867434093,0.127128154376687,0.340243337798093,-5.54301076920863,FALSE
"ENST00000280326",-0.178648025662424,3.53117526745074,-1.69717472203594,0.127132795846988,0.340243337798093,-5.54304408661809,FALSE
"ENST00000407422",-0.122058090739837,5.77957750156772,-1.69705853932399,0.12715531192066,0.340254270672169,-5.54320569241225,FALSE
"ENST00000320560",-0.129998356917682,4.19644652749964,-1.69667192646717,0.127230263591845,0.340360501642303,-5.5437434186439,FALSE
"ENST00000342756",-0.205890970651252,4.66432766947418,-1.69666356730619,0.127231884612617,0.340360501642303,-5.54375504446572,FALSE
"ENST00000373156",-0.272232106503385,4.17003262972418,-1.69644092716328,0.127275066343977,0.340377377327651,-5.54406467974046,FALSE
"ENST00000275072",-0.295466363366672,2.88994811078213,-1.69644091713387,0.127275068289517,0.340377377327651,-5.54406469368837,FALSE
"ENST00000287543",-0.130363030342755,5.38276310751492,-1.69624717946643,0.127312655323633,0.34042858197126,-5.54433411736376,FALSE
"ENST00000470904",0.476810631479143,3.10141702344373,1.69610535490784,0.127340177204084,0.340452861892048,-5.54453133818392,FALSE
"ENST00000262288",0.189684785462396,5.77936564021468,1.69586733882539,0.127386377970694,0.340518042964331,-5.54486230508105,FALSE
"ENST00000355943",-0.247982769315705,4.29525772667358,-1.69573390318233,0.127412285641659,0.340518042964331,-5.5450478408068,FALSE
"ENST00000317799",0.234237285473327,6.33525734010996,1.69569472786133,0.127419892790076,0.340518042964331,-5.54510231085654,FALSE
"ENST00000475421",0.165378631519625,3.51049990320222,1.69536448280062,0.127484037178895,0.340588441124602,-5.54556146561642,FALSE
"ENST00000493001",0.607091750054126,2.1189937015163,1.69536082685139,0.127484747450795,0.340588441124602,-5.54556654841174,FALSE
"ENST00000360466",0.536840605093423,2.69377142729603,1.69516554437871,0.127522691930122,0.340588441124602,-5.54583803828639,FALSE
"ENST00000363632",-2.14044513293568,3.19647137159209,-1.69513614027074,0.127528406217362,0.340588441124602,-5.54587891582325,FALSE
"ENST00000270776",0.293751445188704,6.6093158664398,1.69508430243505,0.127538480769968,0.340588441124602,-5.54595097986737,FALSE
"ENST00000343537",0.139729845423563,4.42437018681014,1.6949807464862,0.127558608810152,0.340592924102432,-5.54609493838678,FALSE
"ENST00000343587",0.441205085835538,3.01842462511106,1.69475954650332,0.127601613008645,0.340616260644455,-5.54640242601995,FALSE
"ENST00000541078",-0.206068666368666,3.93735594129044,-1.69474598507317,0.127604249965714,0.340616260644455,-5.54642127699302,FALSE
"ENST00000363484",-0.706226322900975,2.62610565518216,-1.69455846837392,0.127640716879967,0.34066434499365,-5.54668192595241,FALSE
"ENST00000560288",0.302070829047722,4.12760413293407,1.69393997137966,0.127761066066751,0.34093625912956,-5.5475415421107,FALSE
"ENST00000398896",0.337402214203553,3.18932304900458,1.69294735197393,0.127954432445075,0.341366867541748,-5.54892081933403,FALSE
"ENST00000587913",0.253446971074473,5.66734107236694,1.69292180330479,0.127959412999778,0.341366867541748,-5.54895631497215,FALSE
"ENST00000392035",0.214054626223163,3.57753745743888,1.69220634383319,0.128098960154355,0.341689770757051,-5.54995022371544,FALSE
"ENST00000584024",-0.416947119799595,3.65427891020503,-1.69182075987684,0.128174224865717,0.34184113915718,-5.55048578993722,FALSE
"ENST00000361226",0.291413028961184,2.44714340434285,1.69143499760232,0.128249565263885,0.341992665656012,-5.55102154567101,FALSE
"ENST00000361400",0.34078906766991,2.66162009627157,1.69123306358861,0.128289019824003,0.342048468366683,-5.55130197317717,FALSE
"ENST00000264645",-0.128026831746547,4.84737045855004,-1.69100767819603,0.128333069635526,0.342116505204541,-5.55161494897374,FALSE
"ENST00000455836",0.342966496857307,4.67889233143539,1.69070523132947,0.128392202462098,0.342224725621251,-5.55203490302092,FALSE
"ENST00000533377",0.210856852509344,6.95028143592851,1.6904147975759,0.128449010233895,0.342326718338088,-5.55243814289101,FALSE
"ENST00000373477",0.120819273830236,5.68659139822987,1.69025762485084,0.128479762319643,0.342359251181138,-5.55265634861708,FALSE
"ENST00000618613",0.31485115563889,2.56816785992082,1.6897809430458,0.128573070470022,0.342518487973296,-5.55331807536486,FALSE
"ENST00000368911",0.224924344333313,2.31436645978838,1.68976277724693,0.128576627574614,0.342518487973296,-5.55334329125354,FALSE
"ENST00000407029",-0.290502986807835,4.76961682536465,-1.68964625362318,0.128599446608385,0.342529849060365,-5.55350503425555,FALSE
"ENST00000495676",0.138860673385636,6.1208846024302,1.68918846558768,0.128689132287344,0.342719283202058,-5.55414042476689,FALSE
"ENST00000377213",0.281625493165773,3.54323560878946,1.68901993431757,0.128722163947737,0.342757805948244,-5.55437431837025,FALSE
"ENST00000560961",-0.226313546482577,4.28930182345488,-1.68866463595663,0.128791827090321,0.34289384481027,-5.55486737737231,FALSE
"ENST00000376741",0.138371806060411,4.04274195645267,1.68847996104632,0.128828049939964,0.342940826235281,-5.5551236371346,FALSE
"ENST00000232501",-0.129847328372841,3.64937874476838,-1.68815533736542,0.128891745681828,0.343060916527137,-5.55557406103209,FALSE
"ENST00000453981",0.126441767082093,4.45614777553692,1.68780577474516,0.128960367306141,0.343125266893812,-5.55605904207788,FALSE
"ENST00000227868",0.198167167257046,3.83876324506265,1.68775856694388,0.128969637117331,0.343125266893812,-5.55612453421339,FALSE
"ENST00000406246",0.160217747532076,5.27568267736129,1.68774815197891,0.128971682301943,0.343125266893812,-5.55613898294243,FALSE
"ENST00000238892",0.180823811208801,3.0287463334653,1.68754479544244,0.129011621384924,0.343182066626382,-5.55642109186269,FALSE
"ENST00000367679",-0.194654792400602,5.83613513231883,-1.68714318777705,0.129090530393848,0.343342498429741,-5.55697817940406,FALSE
"ENST00000568488",0.517426395484085,3.30243066807504,1.6861744151809,0.129281060957792,0.343757564395417,-5.55832174506657,FALSE
"ENST00000272348",-0.133804022531601,8.17194765835353,-1.68603006577559,0.129309472669821,0.343757564395417,-5.55852190789824,FALSE
"ENST00000441946",0.140009155272313,5.72001493473059,1.68598060394893,0.12931920936746,0.343757564395417,-5.55859049250214,FALSE
"ENST00000344546",-0.255243425995523,2.7010790294563,-1.68575324582689,0.129363974147709,0.343757564395417,-5.5589057387165,FALSE
"ENST00000382686",-0.276710922383446,3.64685059042283,-1.68572022270155,0.12937047729494,0.343757564395417,-5.55895152564533,FALSE
"ENST00000535477",0.19104025484813,3.41662183253407,1.68555356637568,0.129403301039876,0.343757564395417,-5.55918258992947,FALSE
"ENST00000370574",-0.187236437082954,3.13748716939781,-1.68530344624508,0.129452577795379,0.343757564395417,-5.559529353877,FALSE
"ENST00000516393",2.4499676672473,1.65076164367976,1.6851978490831,0.12947338693879,0.343757564395417,-5.55967574528036,FALSE
"ENST00000316963",0.21080367765294,5.72670648890529,1.68510324398243,0.129492032590682,0.343757564395417,-5.55980689444106,FALSE
"ENST00000276585",-0.195076454997511,5.67557320463239,-1.68499586483665,0.129513198872244,0.343757564395417,-5.55995574772895,FALSE
"ENST00000592704",-0.245028076382268,4.24656152119168,-1.68495425051683,0.129521402630717,0.343757564395417,-5.56001343394914,FALSE
"ENST00000378538",0.263808291620782,7.35491211114272,1.68486854671316,0.129538299606915,0.343757564395417,-5.56013223533682,FALSE
"ENST00000579031",-0.416174919185355,5.2701395135029,-1.68485994243046,0.129539996100914,0.343757564395417,-5.56014416231048,FALSE
"ENST00000347617",-0.231465484373471,5.80105738099339,-1.68485008261632,0.129541940171443,0.343757564395417,-5.56015782962462,FALSE
"ENST00000403363",0.219518840767305,4.72728000483957,1.68483939393286,0.129544047701467,0.343757564395417,-5.56017264584381,FALSE
"ENST00000495276",-0.140458033280944,4.66055737477782,-1.68483700087406,0.129544519554678,0.343757564395417,-5.56017596299863,FALSE
"ENST00000300853",-0.212840459906744,2.61195777843324,-1.68464042018094,0.12958328592038,0.343811014857162,-5.5604484469545,FALSE
"ENST00000582450",0.309149385236724,2.86830779891276,1.68451241877936,0.129608533975786,0.343828588263685,-5.56062586375215,FALSE
"ENST00000221452",0.35206122444816,3.18496093847416,1.68351414145747,0.129805598238961,0.344263829175137,-5.56200930765491,FALSE
"ENST00000307114",0.757529193052314,2.39713212987846,1.68349237886947,0.129809897345113,0.344263829175137,-5.56203946254548,FALSE
"ENST00000541517",0.542951164264286,3.68576499432083,1.68297564970788,0.129912013572963,0.344485159806159,-5.56275540288733,FALSE
"ENST00000232508",0.178979761579283,4.23213817128578,1.68270680099395,0.12996517286711,0.344576627358857,-5.56312785732028,FALSE
"ENST00000575632",0.373565839315713,2.55014883064,1.68256575415141,0.12999306999805,0.344599160629277,-5.56332324768396,FALSE
"ENST00000226796",-0.21403811993933,4.74822481706918,-1.68247509280857,0.130011004484205,0.344599160629277,-5.56344883551255,FALSE
"ENST00000375223",0.226821496290903,3.47139674228407,1.68203455615031,0.130098183253882,0.344707197682254,-5.56405903874781,FALSE
"ENST00000316985",-0.110999332907972,3.88147888520488,-1.6819897328059,0.130107056465535,0.344707197682254,-5.56412112087551,FALSE
"ENST00000469338",2.2268041920805,0.534605296530352,1.6819060263668,0.130123628453781,0.344707197682254,-5.5642370555174,FALSE
"ENST00000344357",-0.312717896317832,5.2716197207208,-1.68176643788613,0.130151268156715,0.344707197682254,-5.56443038143321,FALSE
"ENST00000337495",0.254059198421017,2.54956953509604,1.68176050365687,0.130152443304407,0.344707197682254,-5.56443859999418,FALSE
"ENST00000591197",0.277838428203099,2.9124165216322,1.68170316752013,0.130163798008937,0.344707197682254,-5.56451800647691,FALSE
"ENST00000564615",0.424775485902523,3.49501392821739,1.68160314861206,0.13018360768916,0.344710209631323,-5.56465652245405,FALSE
"ENST00000552360",0.242814103256991,3.18546828123345,1.68116867674675,0.130269691179729,0.344865762622134,-5.5652581756379,FALSE
"ENST00000344894",-0.277888022597655,3.3245203849362,-1.68111810003929,0.130279715536903,0.344865762622134,-5.56532820899987,FALSE
"ENST00000364347",0.56600807155862,4.64342493367418,1.68095087726116,0.130312864333368,0.344899611613867,-5.56555975448578,FALSE
"ENST00000491631",0.172942542945839,3.12801063675199,1.68086511629114,0.130329867862973,0.344899611613867,-5.56567849935184,FALSE
"ENST00000579724",0.706135493011916,2.86905072072239,1.68039349777417,0.130423410592347,0.345097689973529,-5.56633145148194,FALSE
"ENST00000623730",0.236140618608789,3.40235178252416,1.68021896296199,0.130458044225883,0.345139861629983,-5.56657307119176,FALSE
"ENST00000277540",-0.184583593140028,3.23812099033606,-1.67985999911409,0.130529301497955,0.345239108228461,-5.56706996982228,FALSE
"ENST00000379719",0.139295385463781,5.98852540337247,1.67977133290696,0.13054690799383,0.345239108228461,-5.56719269886505,FALSE
"ENST00000358514",-0.126295838126445,7.12413714078683,-1.67974739846215,0.13055166104452,0.345239108228461,-5.56722582765406,FALSE
"ENST00000412770",0.18969075940876,6.52545253980803,1.679633522197,0.130574277485826,0.345249460994819,-5.56738344602485,FALSE
"ENST00000551973",0.560299631964037,2.17178223129329,1.67899439592508,0.13070127845263,0.345535772807389,-5.56826797765614,FALSE
"ENST00000369332",0.194141986748027,3.7616303773881,1.67797790284557,0.130903500662758,0.345975358219637,-5.56967443920824,FALSE
"ENST00000225729",-0.167622875721739,4.70814093040743,-1.67791617258658,0.130915790629145,0.345975358219637,-5.56975983849183,FALSE
"ENST00000520911",0.377317878757112,5.29572767802397,1.67787605991697,0.130923777288467,0.345975358219637,-5.56981533061398,FALSE
"ENST00000228872",0.138735046943384,4.31266014859973,1.67776147617568,0.130946594032728,0.345986127442135,-5.56997384296299,FALSE
"ENST00000373831",-0.596499393320224,2.91043473628907,-1.67765061276273,0.130968673446333,0.345994945691579,-5.57012720372668,FALSE
"ENST00000267812",0.127656066906272,5.05971498958786,1.67735355510684,0.13102785197821,0.34610175638428,-5.57053810858437,FALSE
"ENST00000379487",0.197079556273791,2.49265265793605,1.6770887790175,0.13108062028673,0.346125781164576,-5.57090433036162,FALSE
"ENST00000258761",-0.222170582738233,5.43792521054002,-1.67697802650191,0.131102698416296,0.346125781164576,-5.57105750805208,FALSE
"ENST00000333130",-0.156984479051052,4.54100370947329,-1.67693966296611,0.131110346853027,0.346125781164576,-5.57111056609392,FALSE
"ENST00000489076",0.405830105543864,2.65472679249312,1.67685160333851,0.131127904623324,0.346125781164576,-5.57123235326037,FALSE
"ENST00000431816",0.277362158951706,3.39941025024178,1.67683762217123,0.131130692457886,0.346125781164576,-5.57125168904186,FALSE
"ENST00000579930",0.392626768906446,2.37275176064402,1.67663595866954,0.131170910088757,0.346182440478705,-5.57153057850627,FALSE
"ENST00000467105",-0.153897557207611,3.19640654239632,-1.67572946019044,0.131351832938678,0.346610375626206,-5.57278401548835,FALSE
"ENST00000460550",0.380911721030312,2.53612076701597,1.67552693590851,0.131392285010106,0.346667568039385,-5.57306400582474,FALSE
"ENST00000515468",0.716862211541527,3.1496242913832,1.67515895680388,0.131465814294885,0.346812003100581,-5.57357269597635,FALSE
"ENST00000539643",-0.240258558321594,2.77771483691838,-1.67485964444147,0.131525650600567,0.346920279430928,-5.57398642212316,FALSE
"ENST00000587129",0.255609581627309,4.6322540700984,1.67470364736007,0.131556846322831,0.346952991423683,-5.57420203575456,FALSE
"ENST00000433877",-0.165979390972811,3.42735687714588,-1.67441038732011,0.131615509836307,0.347058124137704,-5.57460734305545,FALSE
"ENST00000373475",0.198452105429418,2.97385064595294,1.67402685909531,0.131692266888726,0.347210931024388,-5.57513735585999,FALSE
"ENST00000409500",0.314094117991402,2.67682578068292,1.67380429235309,0.131736828972359,0.347278823312684,-5.57544490266281,FALSE
"ENST00000285420",-0.666756198174684,3.07721178347745,-1.67328417190453,0.131841021104174,0.347503867876093,-5.57616353736117,FALSE
"ENST00000353383",-0.218194553363865,2.42534900889544,-1.67301855344898,0.131894259880705,0.347594565547137,-5.57653049258546,FALSE
"ENST00000457245",-0.532358783104454,3.66199583950134,-1.67291717461138,0.131914584792348,0.347598508400161,-5.57667054127165,FALSE
"ENST00000445445",-0.251462158446019,3.5478339179076,-1.672820901373,0.13193388877903,0.34759976034675,-5.5768035330736,FALSE
"ENST00000312865",0.143008760271647,4.94334082730602,1.6725968652568,0.13197882088856,0.34763497136808,-5.57711300207828,FALSE
"ENST00000237283",-0.241051625361748,2.53835625153718,-1.67251804677901,0.131994631870783,0.34763497136808,-5.5772218720459,FALSE
"ENST00000354185",-0.114282750797589,6.78634710561214,-1.67247261788931,0.132003745695804,0.34763497136808,-5.57728462069022,FALSE
"ENST00000377759",0.310629619552801,3.18710322725074,1.67236242052055,0.132025855611147,0.347643605824759,-5.57743682734678,FALSE
"ENST00000426324",-0.18648896493988,7.20174314717726,-1.67223171052915,0.132052085584225,0.347663084992923,-5.57761736011006,FALSE
"ENST00000515045",-0.395640798312254,2.8536935208072,-1.67163435807481,0.132172019203269,0.347929223800306,-5.57844231842965,FALSE
"ENST00000558985",0.611511419971291,2.24306879527618,1.67076938895014,0.132345861379668,0.348302706763578,-5.57963660820548,FALSE
"ENST00000472428",-0.399502201635933,2.88782510598625,-1.6706473645604,0.132370402871521,0.348302706763578,-5.57980506690352,FALSE
"ENST00000595118",0.234424299144307,2.71197087900805,1.67058732588447,0.132382479361243,0.348302706763578,-5.57988795008265,FALSE
"ENST00000380752",0.114466150773491,4.48446918267647,1.67052782953681,0.132394447764682,0.348302706763578,-5.57997008315138,FALSE
"ENST00000567212",-0.229578686973923,2.57017878277787,-1.67038984191221,0.132422209462906,0.348302706763578,-5.58016056579247,FALSE
"ENST00000334944",-0.290250291614667,2.79798698680983,-1.67025660874075,0.132449019698085,0.348302706763578,-5.58034447797222,FALSE
"ENST00000476706",0.254214501190815,3.39013591992754,1.670181510965,0.132464133669539,0.348302706763578,-5.58044813816982,FALSE
"ENST00000433530",0.453783572764781,2.31766047567662,1.67017803037923,0.132464834201131,0.348302706763578,-5.58045294249429,FALSE
"ENST00000379370",-0.285571854349169,2.58922351268727,-1.67000325344924,0.132500015642136,0.348345597944956,-5.58069418444296,FALSE
"ENST00000411892",-0.453510660013974,5.56429413008747,-1.66984049872656,0.132532784824876,0.348345804184695,-5.58091882128126,FALSE
"ENST00000336470",-0.290276846839111,2.40280286665174,-1.66981543097085,0.132537832652256,0.348345804184695,-5.580953419278,FALSE
"ENST00000360001",0.127953169256639,6.95099912887081,1.66954498478563,0.132592302935207,0.348391078525493,-5.58132666742976,FALSE
"ENST00000420115",0.203077809716057,3.9357659515166,1.6695425073909,0.132592801999898,0.348391078525493,-5.5813300863955,FALSE
"ENST00000543234",-0.691985727217887,2.45845429714688,-1.66858985755076,0.13278483900717,0.348846010091272,-5.58264462205236,FALSE
"ENST00000545944",-0.685426747253512,3.38491578757414,-1.66841251106808,0.132820617100452,0.348876368502926,-5.58288929731872,FALSE
"ENST00000497250",-0.3175067716301,2.45295086895641,-1.66834524041472,0.132834190683445,0.348876368502926,-5.58298210365556,FALSE
"ENST00000394990",0.249242500012753,3.7712261263977,1.66772327145344,0.132959749368984,0.349147805484908,-5.58384008331363,FALSE
"ENST00000287598",0.141819534376366,4.87204764762089,1.66764595356449,0.132975365384562,0.349147805484908,-5.58394672915005,FALSE
"ENST00000537603",0.304114887773746,2.47798716067088,1.6673368045853,0.133037821552528,0.349262119408591,-5.58437311934024,FALSE
"ENST00000413668",-0.481909921203834,2.52598150071569,-1.66703558164485,0.13309870240966,0.349372265773459,-5.58478854056003,FALSE
"ENST00000448903",0.172096995517262,2.86224115384153,1.66686781786177,0.133132620642002,0.349411616387831,-5.58501989032051,FALSE
"ENST00000262629",0.388743295025256,6.98959243837162,1.6659539128215,0.133317532272212,0.349847187388387,-5.58627998495255,FALSE
"ENST00000474626",-0.334900602857434,2.69459693314253,-1.66526925160983,0.133456215426218,0.350161340674162,-5.58722377655434,FALSE
"ENST00000380490",0.588371335665104,7.47801588786086,1.66499533324592,0.133511736748836,0.350257236339387,-5.58760131439436,FALSE
"ENST00000308964",-0.27631209386679,3.59122389661123,-1.66484855110363,0.133541497194793,0.350285532781055,-5.5878036096757,FALSE
"ENST00000282943",-0.552571218460532,2.64042697515797,-1.66475411207426,0.133560648168679,0.350285995999715,-5.58793376102383,FALSE
"ENST00000226725",0.226032572635694,2.5266405542565,1.66460285971289,0.133591325388807,0.350316684375392,-5.58814220226812,FALSE
"ENST00000395693",0.13553964741569,5.90428596332294,1.66445413302478,0.133621496665724,0.350332510492708,-5.58834715384923,FALSE
"ENST00000315758",-0.136544076807214,7.66995290988781,-1.66438603007926,0.133635314386526,0.350332510492708,-5.58844099956126,FALSE
"ENST00000317173",-0.223412413443756,4.48224681347735,-1.66423885300516,0.133665180309756,0.350361052633596,-5.58864380283936,FALSE
"ENST00000007264",0.16410531362173,4.42103901008642,1.6641420796162,0.133684821404031,0.350362789315702,-5.58877714736557,FALSE
"ENST00000409704",-1.95926402095514,2.27925965526429,-1.6639543558964,0.133722929313148,0.350388075617861,-5.58903580198545,FALSE
"ENST00000265960",-0.142058013948458,4.03055056722889,-1.66390756465062,0.13373242948938,0.350388075617861,-5.5891002709551,FALSE
"ENST00000479054",0.22159545538486,4.16609201117544,1.66348856697182,0.13381752758784,0.35056128519925,-5.58967752635086,FALSE
"ENST00000605932",0.40247666414053,2.13923248233598,1.66334814830346,0.13384605764425,0.350586275563351,-5.58987096600537,FALSE
"ENST00000358056",0.24436268605128,4.01916007058496,1.66314594588149,0.133887150655525,0.35059797043374,-5.59014950443417,FALSE
"ENST00000623496",0.54321116152865,2.47327827534449,1.66313928245963,0.133888505040782,0.35059797043374,-5.59015868316704,FALSE
"ENST00000263245",0.147850957079063,4.19151071214413,1.66264181022415,0.133989655190348,0.350813079629701,-5.59084389056536,FALSE
"ENST00000391919",-0.344617166992281,2.25593909008384,-1.66229032309482,0.134061164788443,0.350950533630096,-5.59132796074659,FALSE
"ENST00000310442",0.133757637702996,3.77480909375753,1.66194200739856,0.13413206376554,0.351086350372273,-5.59180761375089,FALSE
"ENST00000507416",0.335424183474447,4.02858541226709,1.66180304135886,0.134160359646292,0.351110632184605,-5.59199896513562,FALSE
"ENST00000205402",-0.329616728604287,3.06900121756126,-1.66160007648083,0.134201696651025,0.351169032157983,-5.59227842659518,FALSE
